id,vista, modulo, view_date, usuario
8665,Reporte Ventana,LOGISTICA,2024-02-16 13:41:39,null
8664,Consulta ventana,LOGISTICA,2024-02-16 13:41:39,null
8663,Tiquete de Corte,REPORTES,2024-02-16 13:41:28,null
8662,Consulta ventana,LOGISTICA,2024-02-16 13:41:27,null
8661,Ltra tendido en tiempo fijo,COMA,2024-02-16 13:41:14,null
8660,Imprimir sticker tendido,COMA,2024-02-16 13:41:00,null
8659,Secuencia SDP,LOGISTICA SDP,2024-02-16 13:40:44,null
8658,Hoja de paqueteo,REPORTES,2024-02-16 13:40:36,null
8657,Movimiento por OP,REPORTES,2024-02-16 13:40:34,null
8656,Trazo,PRODUCCIÓN,2024-02-16 13:40:32,null
8655,Preparar Rollos,Rollos Tela,2024-02-16 13:40:25,null
8654,Confirmación Gerencia BU,PLANEACIÓN,2024-02-16 13:40:19,null
8653,Preparar Rollos,Rollos Tela,2024-02-16 13:40:12,null
8652,Detalle Requisiciones,REPORTES,2024-02-16 13:40:12,null
8651,Requisiciones directas,PLANEACIÓN,2024-02-16 13:40:09,null
8650,Aprobar/rechazar - BU,PLANEACIÓN,2024-02-16 13:40:05,null
8649,Tiquete de Corte,REPORTES,2024-02-16 13:39:55,null
8648,Trazo,PRODUCCIÓN,2024-02-16 13:39:54,null
8647,Enviar - Auditoria BPT,LOGISTICA,2024-02-16 13:39:42,null
8646,Trazo,PRODUCCIÓN,2024-02-16 13:39:39,null
8645,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:39:36,null
8644,Liquidación,PLANEACIÓN,2024-02-16 13:39:26,null
8643,Trazo,PRODUCCIÓN,2024-02-16 13:39:15,null
8642,Asignar Rollos,Rollos Tela,2024-02-16 13:39:15,null
8641,Trazo,PRODUCCIÓN,2024-02-16 13:39:13,null
8640,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:38:54,null
8639,Preparar Rollos,Rollos Tela,2024-02-16 13:38:49,null
8638,Aprobación BU,PLANEACIÓN,2024-02-16 13:38:45,null
8637,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:38:43,null
8636,Asignar Rollos,Rollos Tela,2024-02-16 13:38:42,null
8635,Asignar Rollos,Rollos Tela,2024-02-16 13:38:40,null
8634,Asignar Rollos,Rollos Tela,2024-02-16 13:38:32,null
8633,Consulta ventana,LOGISTICA,2024-02-16 13:38:26,null
8632,Consulta ventana,LOGISTICA,2024-02-16 13:38:19,null
8631,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:38:19,null
8630,Orden de
                        producción,PLANEACIÓN,2024-02-16 13:38:15,null
8629,Consulta ventana,LOGISTICA,2024-02-16 13:38:04,null
8628,Consulta ventana,LOGISTICA,2024-02-16 13:38:01,null
8627,Consulta ventana,LOGISTICA,2024-02-16 13:37:54,null
8626,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:37:53,null
8625,Información Rollo,Rollos Tela,2024-02-16 13:37:48,null
8624,Enviar - Auditoria BPT,LOGISTICA,2024-02-16 13:37:42,null
8623,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:37:39,null
8622,Consulta ventana,LOGISTICA,2024-02-16 13:37:35,null
8621,Celdas,PRODUCCIÓN,2024-02-16 13:37:31,null
8620,Consulta ventana,LOGISTICA,2024-02-16 13:37:23,null
8619,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:37:17,null
8618,Secuencia SDP,LOGISTICA SDP,2024-02-16 13:37:14,null
8617,Consulta ventana,LOGISTICA,2024-02-16 13:37:11,null
8616,Asignar Rollos,Rollos Tela,2024-02-16 13:37:06,null
8615,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:36:59,null
8614,Consulta ventana,LOGISTICA,2024-02-16 13:36:53,null
8613,Movimiento por OP,REPORTES,2024-02-16 13:36:53,null
8612,Consulta Mesa Foleo,SDP,2024-02-16 13:36:51,null
8611,Consulta ventana,LOGISTICA,2024-02-16 13:36:42,null
8610,Consulta ventana,LOGISTICA,2024-02-16 13:36:41,null
8609,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:36:36,null
8608,Consulta ventana,LOGISTICA,2024-02-16 13:36:30,null
8607,Hoja de paqueteo,REPORTES,2024-02-16 13:36:28,null
8606,Imprimir sticker,COMA,2024-02-16 13:36:27,null
8605,Consulta ventana,LOGISTICA,2024-02-16 13:36:24,null
8604,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:36:24,null
8603,Movimiento por OP,REPORTES,2024-02-16 13:36:23,null
8602,Movimiento por OP,REPORTES,2024-02-16 13:36:21,null
8601,Consulta ventana,LOGISTICA,2024-02-16 13:36:15,null
8600,Consulta ventana,LOGISTICA,2024-02-16 13:36:14,null
8599,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:36:03,null
8598,Tiquete de Corte,REPORTES,2024-02-16 13:36:00,null
8597,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:36:00,null
8596,Dividir Sticker,COMA,2024-02-16 13:35:47,null
8595,Consulta ventana,LOGISTICA,2024-02-16 13:35:38,null
8594,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:35:38,null
8593,Consulta ventana,LOGISTICA,2024-02-16 13:35:30,null
8592,Movimiento por OP,REPORTES,2024-02-16 13:35:27,null
8591,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:35:23,null
8590,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:35:17,null
8589,Consulta ventana,LOGISTICA,2024-02-16 13:35:12,null
8588,Consulta ventana,LOGISTICA,2024-02-16 13:35:10,null
8587,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:35:04,null
8586,Estatus OP BMP,REPORTES,2024-02-16 13:35:02,null
8585,Asignar Rollos,Rollos Tela,2024-02-16 13:34:56,null
8584,Dividir Sticker,COMA,2024-02-16 13:34:54,null
8583,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:34:38,null
8582,Sol. Aprobación/rechazo,PLANEACIÓN,2024-02-16 13:34:35,null
8581,OPs en Carros,Rollos Tela,2024-02-16 13:34:26,null
8580,Importar liquidación corte,PLANEACIÓN,2024-02-16 13:34:16,null
8579,Reportes,CALIDAD TELA,2024-02-16 13:34:08,null
8578,Reportes,CALIDAD TELA,2024-02-16 13:33:49,null
8577,Consulta ventana,LOGISTICA,2024-02-16 13:33:36,null
8576,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:33:31,null
8575,Consulta ventana,LOGISTICA,2024-02-16 13:33:25,null
8574,Enviar - Auditoria BPT,LOGISTICA,2024-02-16 13:33:22,null
8573,Wip Planta,REPORTES,2024-02-16 13:33:09,null
8572,Wip Planta,REPORTES,2024-02-16 13:33:08,null
8571,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:33:05,null
8570,Requisiciones directas,PLANEACIÓN,2024-02-16 13:33:01,null
8569,Orden de
                        producción,PLANEACIÓN,2024-02-16 13:32:56,null
8568,Consulta ventana,LOGISTICA,2024-02-16 13:32:48,null
8567,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:32:41,null
8566,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:32:35,null
8565,Descargar Rollos,Rollos Tela,2024-02-16 13:32:17,null
8564,Wip Planta,REPORTES,2024-02-16 13:32:13,null
8563,Consulta ventana,LOGISTICA,2024-02-16 13:32:08,null
8562,Enviar - Auditoria BPT,LOGISTICA,2024-02-16 13:32:03,null
8561,Crear Requisiciones,PLANEACIÓN,2024-02-16 13:32:01,null
8560,Consulta ventana,LOGISTICA,2024-02-16 13:31:36,null
8559,Imprimir sticker tendido,COMA,2024-02-16 13:31:36,null
8558,Consulta ventana,LOGISTICA,2024-02-16 13:31:32,null
8557,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:31:22,null
8556,Hoja de paqueteo,REPORTES,2024-02-16 13:31:14,null
8555,Orden de
                        producción,PLANEACIÓN,2024-02-16 13:31:13,null
8554,Consulta ventana,LOGISTICA,2024-02-16 13:31:10,null
8553,Consulta ventana,LOGISTICA,2024-02-16 13:31:08,null
8552,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:31:08,null
8551,Producción Diaria por Jefe,REPORTES,2024-02-16 13:31:00,null
8550,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:30:58,null
8549,Secuencia SDP,LOGISTICA SDP,2024-02-16 13:30:58,null
8548,Consulta ventana,LOGISTICA,2024-02-16 13:30:52,null
8547,Enviar - Auditoria BPT,LOGISTICA,2024-02-16 13:30:49,null
8546,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:30:41,null
8545,Registro Auditoria BPT,LOGISTICA,2024-02-16 13:30:35,null
8544,Agregar rollo a carro,Rollos Tela,2024-02-16 13:30:31,null
8543,OP - Calidad,LOGISTICA,2024-02-16 13:30:20,null
8542,Consulta ventana,LOGISTICA,2024-02-16 13:30:12,null
8541,Consulta ventana,LOGISTICA,2024-02-16 13:30:09,null
8540,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:30:02,null
8539,Agregar rollo a carro,Rollos Tela,2024-02-16 13:29:55,null
8538,Consulta ventana,LOGISTICA,2024-02-16 13:29:40,null
8537,Consulta ventana,LOGISTICA,2024-02-16 13:29:36,null
8536,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:29:35,null
8535,Consulta ventana,LOGISTICA,2024-02-16 13:29:31,null
8534,Producción Diaria por Jefe,REPORTES,2024-02-16 13:29:21,null
8533,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:29:18,null
8532,Consulta ventana,LOGISTICA,2024-02-16 13:29:17,null
8531,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:29:08,null
8530,Wip Semaforo,REPORTES,2024-02-16 13:29:06,null
8529,Preparar Rollos,Rollos Tela,2024-02-16 13:29:04,null
8528,Consulta ventana,LOGISTICA,2024-02-16 13:28:54,null
8527,Asignar Rollos,Rollos Tela,2024-02-16 13:28:47,null
8526,Consulta ventana,LOGISTICA,2024-02-16 13:28:45,null
8525,Rollos en Bodega,Rollos Tela,2024-02-16 13:28:38,null
8524,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:28:33,null
8523,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:28:23,null
8522,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:28:21,null
8521,Ltra de prod. tiempo fijo,COMA,2024-02-16 13:27:59,null
8520,Consulta ventana,LOGISTICA,2024-02-16 13:27:52,null
8519,Rollos en Bodega,Rollos Tela,2024-02-16 13:27:51,null
8518,Rollos en Bodega,Rollos Tela,2024-02-16 13:27:42,null
8517,Consulta ventana,LOGISTICA,2024-02-16 13:27:37,null
8516,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:27:32,null
8515,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:27:21,null
8514,Consulta ventana,LOGISTICA,2024-02-16 13:27:17,null
8513,Consulta ventana,LOGISTICA,2024-02-16 13:27:14,null
8512,Enviar - Auditoria BPT,LOGISTICA,2024-02-16 13:27:14,null
8511,Celdas,PRODUCCIÓN,2024-02-16 13:27:12,null
8510,Consulta ventana,LOGISTICA,2024-02-16 13:27:11,null
8509,Hoja de paqueteo,REPORTES,2024-02-16 13:27:09,null
8508,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:27:07,null
8507,Consulta ventana,LOGISTICA,2024-02-16 13:27:05,null
8506,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:26:57,null
8505,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:26:46,null
8504,Consulta ventana,LOGISTICA,2024-02-16 13:26:44,null
8503,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:26:44,null
8502,Información Rollo,CALIDAD TELA,2024-02-16 13:26:39,null
8501,Consulta ventana,LOGISTICA,2024-02-16 13:26:38,null
8500,Consulta ventana,LOGISTICA,2024-02-16 13:26:34,null
8499,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:26:26,null
8498,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:26:20,null
8497,Imprimir sticker,COMA,2024-02-16 13:26:19,null
8496,Hoja de paqueteo,REPORTES,2024-02-16 13:25:53,null
8495,Consulta ventana,LOGISTICA,2024-02-16 13:25:39,null
8494,Consulta ventana,LOGISTICA,2024-02-16 13:25:38,null
8493,Agregar rollo a carro,Rollos Tela,2024-02-16 13:25:32,null
8492,Enviar - Auditoria BPT,LOGISTICA,2024-02-16 13:25:25,null
8491,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:25:23,null
8490,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:25:22,null
8489,Consulta ventana,LOGISTICA,2024-02-16 13:25:20,null
8488,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:25:13,null
8487,Tiquete de Corte,REPORTES,2024-02-16 13:25:09,null
8486,Consulta ventana,LOGISTICA,2024-02-16 13:25:01,null
8485,Ltra de prod. tiempo fijo,COMA,2024-02-16 13:24:46,null
8484,Consulta ventana,LOGISTICA,2024-02-16 13:24:42,null
8483,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:24:36,null
8482,Producción Diaria por Jefe,REPORTES,2024-02-16 13:24:32,null
8481,Consulta ventana,LOGISTICA,2024-02-16 13:24:30,null
8480,Imprimir sticker,COMA,2024-02-16 13:24:20,null
8479,Estilo,COLECCION,2024-02-16 13:24:16,null
8478,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:24:15,null
8477,Consulta ventana,LOGISTICA,2024-02-16 13:24:14,null
8476,Consulta ventana,LOGISTICA,2024-02-16 13:24:12,null
8475,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:24:01,null
8474,Estilo,COLECCION,2024-02-16 13:23:58,null
8473,Consulta ventana,LOGISTICA,2024-02-16 13:23:57,null
8472,Ltra de prod. tiempo fijo,COMA,2024-02-16 13:23:52,null
8471,Tiquete de Corte,REPORTES,2024-02-16 13:23:51,null
8470,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:23:51,null
8469,OPs en Carros,Rollos Tela,2024-02-16 13:23:47,null
8468,Tiquete de Corte,REPORTES,2024-02-16 13:23:46,null
8467,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:23:38,null
8466,Orden de
                        producción,PLANEACIÓN,2024-02-16 13:23:37,null
8465,Consumo Enterprise,COLECCION,2024-02-16 13:23:33,null
8464,Consulta ventana,LOGISTICA,2024-02-16 13:23:24,null
8463,Consulta ventana,LOGISTICA,2024-02-16 13:23:23,null
8462,Consulta ventana,LOGISTICA,2024-02-16 13:23:12,null
8461,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:22:58,null
8460,Aprobación BU,PLANEACIÓN,2024-02-16 13:22:47,null
8459,Liquidación,PLANEACIÓN,2024-02-16 13:22:32,null
8458,OPs en Carros,Rollos Tela,2024-02-16 13:22:16,null
8457,Agregar rollo a carro,Rollos Tela,2024-02-16 13:22:13,null
8456,Trazo,PRODUCCIÓN,2024-02-16 13:22:11,null
8455,Producción Diaria,REPORTES,2024-02-16 13:22:07,null
8454,Estado Tallas Op Bajas,PRODUCCIÓN,2024-02-16 13:22:04,null
8453,Programa Corte,PRODUCCIÓN,2024-02-16 13:22:04,null
8452,OP Pendientes de Trazo,PRODUCCIÓN,2024-02-16 13:21:59,null
8451,Consulta ventana,LOGISTICA,2024-02-16 13:21:57,null
8450,Reporte Op's en Foleo,REPORTES,2024-02-16 13:21:51,null
8449,Movimiento por OP,REPORTES,2024-02-16 13:21:48,null
8448,Estatus OP BMP,REPORTES,2024-02-16 13:21:42,null
8447,Dividir Sticker,COMA,2024-02-16 13:21:41,null
8446,Lectura Corte Tiempo Real,SDP,2024-02-16 13:21:40,null
8445,Producción Diaria,REPORTES,2024-02-16 13:21:35,null
8444,Estatus Sticker,Defectos Calidad,2024-02-16 13:21:35,null
8443,Hoja de paqueteo,REPORTES,2024-02-16 13:21:34,null
8442,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:21:34,null
8441,Tiquete de Corte,REPORTES,2024-02-16 13:21:34,null
8440,Sol. Aprobación/rechazo,PLANEACIÓN,2024-02-16 13:21:29,null
8439,Tiquete de Corte,REPORTES,2024-02-16 13:21:29,null
8438,Estilo,COLECCION,2024-02-16 13:21:23,null
8437,Consulta ventana,LOGISTICA,2024-02-16 13:21:22,null
8436,Consulta ventana,LOGISTICA,2024-02-16 13:21:22,null
8435,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:21:18,null
8434,Consulta ventana,LOGISTICA,2024-02-16 13:21:07,null
8433,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:20:58,null
8432,Consulta ventana,LOGISTICA,2024-02-16 13:20:54,null
8431,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:20:54,null
8430,Movimiento por OP,REPORTES,2024-02-16 13:20:52,null
8429,Consulta ventana,LOGISTICA,2024-02-16 13:20:52,null
8428,Rollos en Bodega,Rollos Tela,2024-02-16 13:20:50,null
8427,Preparar Rollos,Rollos Tela,2024-02-16 13:20:50,null
8426,Asignar Rollos,Rollos Tela,2024-02-16 13:20:50,null
8425,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:20:41,null
8424,Consulta ventana,LOGISTICA,2024-02-16 13:20:41,null
8423,Asignar Rollos,Rollos Tela,2024-02-16 13:20:40,null
8422,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:20:36,null
8421,OP Pendientes de Trazo,PRODUCCIÓN,2024-02-16 13:20:35,null
8420,Información Sticker por OP,COMA,2024-02-16 13:20:34,null
8419,Consulta ventana,LOGISTICA,2024-02-16 13:20:27,null
8418,Movimiento por OP,REPORTES,2024-02-16 13:20:24,null
8417,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:20:22,null
8416,Trazo,PRODUCCIÓN,2024-02-16 13:20:21,null
8415,Consulta ventana,LOGISTICA,2024-02-16 13:20:15,null
8414,Wip Planta,REPORTES,2024-02-16 13:20:13,null
8413,Importar liquidación corte,PLANEACIÓN,2024-02-16 13:20:10,null
8412,Wip Planta,REPORTES,2024-02-16 13:20:10,null
8411,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:19:56,null
8410,Consulta ventana,LOGISTICA,2024-02-16 13:19:47,null
8409,Movimiento por OP,REPORTES,2024-02-16 13:19:45,null
8408,Wip Planta,REPORTES,2024-02-16 13:19:36,null
8407,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:19:33,null
8406,Consulta ventana,LOGISTICA,2024-02-16 13:19:21,null
8405,Hoja de paqueteo,REPORTES,2024-02-16 13:18:57,null
8404,Imprimir sticker tendido,COMA,2024-02-16 13:18:54,null
8403,Enviar - Auditoria BPT,LOGISTICA,2024-02-16 13:18:49,null
8402,Movimiento por OP,REPORTES,2024-02-16 13:18:48,null
8401,Liberación de OPs,PLANEACIÓN,2024-02-16 13:18:47,null
8400,Consulta ventana,LOGISTICA,2024-02-16 13:18:46,null
8399,Orden de
                        producción,PLANEACIÓN,2024-02-16 13:18:29,null
8398,Wip Planta,REPORTES,2024-02-16 13:18:28,null
8397,Información Rollo,Rollos Tela,2024-02-16 13:18:26,null
8396,Consulta ventana,LOGISTICA,2024-02-16 13:18:26,null
8395,Hoja de paqueteo,REPORTES,2024-02-16 13:18:24,null
8394,Liberación de OPs,PLANEACIÓN,2024-02-16 13:18:22,null
8393,Enviar - Auditoria BPT,LOGISTICA,2024-02-16 13:18:22,null
8392,Tiquete de Corte,REPORTES,2024-02-16 13:18:21,null
8391,OPs en Carros,Rollos Tela,2024-02-16 13:18:15,null
8390,Ltra de prod. tiempo fijo,COMA,2024-02-16 13:18:10,null
8389,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:17:57,null
8388,Wip Planta,REPORTES,2024-02-16 13:17:56,null
8387,Tiquete de Corte,REPORTES,2024-02-16 13:17:54,null
8386,Consulta ventana,LOGISTICA,2024-02-16 13:17:50,null
8385,Orden de
                        producción,PLANEACIÓN,2024-02-16 13:17:46,null
8384,Consulta ventana,LOGISTICA,2024-02-16 13:17:42,null
8383,Enviar - Auditoria BPT,LOGISTICA,2024-02-16 13:17:23,null
8382,Consulta ventana,LOGISTICA,2024-02-16 13:17:20,null
8381,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:17:06,null
8380,Consulta ventana,LOGISTICA,2024-02-16 13:17:06,null
8379,Imprimir sticker,COMA,2024-02-16 13:17:01,null
8378,Consulta ventana,LOGISTICA,2024-02-16 13:16:43,null
8377,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:16:39,null
8376,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:16:37,null
8375,Movimiento por OP,REPORTES,2024-02-16 13:16:35,null
8374,Dividir Sticker,COMA,2024-02-16 13:16:34,null
8373,Wip Planta,REPORTES,2024-02-16 13:16:29,null
8372,Consulta ventana,LOGISTICA,2024-02-16 13:16:26,null
8371,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:16:18,null
8370,Paqueteo,COMA,2024-02-16 13:16:17,null
8369,Imprimir sticker,COMA,2024-02-16 13:16:15,null
8368,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:16:14,null
8367,Rollos por DO,PLANEACIÓN,2024-02-16 13:16:11,null
8366,Producción Diaria,REPORTES,2024-02-16 13:16:09,null
8365,Tiquete de Corte,REPORTES,2024-02-16 13:16:00,null
8364,Consulta ventana,LOGISTICA,2024-02-16 13:15:59,null
8363,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:15:53,null
8362,Consulta ventana,LOGISTICA,2024-02-16 13:15:51,null
8361,Consulta ventana,LOGISTICA,2024-02-16 13:15:40,null
8360,Enviar - Auditoria BPT,LOGISTICA,2024-02-16 13:15:35,null
8359,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:15:35,null
8358,Movimiento por OP,REPORTES,2024-02-16 13:15:26,null
8357,Hoja de paqueteo,REPORTES,2024-02-16 13:15:21,null
8356,Consulta ventana,LOGISTICA,2024-02-16 13:15:20,null
8355,Movimiento por OP,REPORTES,2024-02-16 13:15:20,null
8354,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:15:16,null
8353,Dividir Sticker,COMA,2024-02-16 13:15:14,null
8352,Movimiento por OP,REPORTES,2024-02-16 13:15:13,null
8351,Consulta ventana,LOGISTICA,2024-02-16 13:15:11,null
8350,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:15:03,null
8349,Producción Diaria,REPORTES,2024-02-16 13:15:03,null
8348,Pruebas de Laboratorio,CALIDAD TELA,2024-02-16 13:14:57,null
8347,Consulta ventana,LOGISTICA,2024-02-16 13:14:48,null
8346,Imprimir sticker,COMA,2024-02-16 13:14:48,null
8345,Asignar Rollos,Rollos Tela,2024-02-16 13:14:45,null
8344,Consulta ventana,LOGISTICA,2024-02-16 13:14:38,null
8343,Lectura Corte Tiempo Real,SDP,2024-02-16 13:14:36,null
8342,Prioridad DO,CALIDAD TELA,2024-02-16 13:14:35,null
8341,Lectura Corte Tiempo Real,SDP,2024-02-16 13:14:29,null
8340,Tiquete de Corte,REPORTES,2024-02-16 13:14:27,null
8339,Consulta ventana,LOGISTICA,2024-02-16 13:14:17,null
8338,Consulta ventana,LOGISTICA,2024-02-16 13:14:15,null
8337,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:14:15,null
8336,Rollos en Bodega,Rollos Tela,2024-02-16 13:14:12,null
8335,Enviar - Auditoria BPT,LOGISTICA,2024-02-16 13:14:09,null
8334,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:14:09,null
8333,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:14:08,null
8332,Wip Planta,REPORTES,2024-02-16 13:14:08,null
8331,Consulta ventana,LOGISTICA,2024-02-16 13:14:00,null
8330,Consulta ventana,LOGISTICA,2024-02-16 13:13:59,null
8329,Consulta ventana,LOGISTICA,2024-02-16 13:13:59,null
8328,Rollos en Bodega,Rollos Tela,2024-02-16 13:13:55,null
8327,Consulta ventana,LOGISTICA,2024-02-16 13:13:54,null
8326,Sol. Aprobación/rechazo,PLANEACIÓN,2024-02-16 13:13:53,null
8325,Consulta ventana,LOGISTICA,2024-02-16 13:13:52,null
8324,Usuario,SEGURIDAD,2024-02-16 13:13:51,null
8323,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:13:49,null
8322,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:13:48,null
8321,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:13:48,null
8320,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:13:47,null
8319,Requisiciones directas,PLANEACIÓN,2024-02-16 13:13:44,null
8318,Aprobar/rechazar - BU,PLANEACIÓN,2024-02-16 13:13:42,null
8317,Consulta ventana,LOGISTICA,2024-02-16 13:13:41,null
8316,Consulta ventana,LOGISTICA,2024-02-16 13:13:35,null
8315,Consulta ventana,LOGISTICA,2024-02-16 13:13:31,null
8314,Consulta ventana,LOGISTICA,2024-02-16 13:13:16,null
8313,Paqueteo,COMA,2024-02-16 13:13:10,null
8312,Consulta ventana,LOGISTICA,2024-02-16 13:13:09,null
8311,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:13:08,null
8310,Consulta ventana,LOGISTICA,2024-02-16 13:13:04,null
8309,Wip Grupo,REPORTES,2024-02-16 13:13:02,null
8308,Sol. Aprobación/rechazo,PLANEACIÓN,2024-02-16 13:12:57,null
8307,Aprobar/rechazar - BU,PLANEACIÓN,2024-02-16 13:12:48,null
8306,Orden de
                        producción,PLANEACIÓN,2024-02-16 13:12:45,null
8305,Imprimir sticker,COMA,2024-02-16 13:12:38,null
8304,Consulta ventana,LOGISTICA,2024-02-16 13:12:37,null
8303,Asignar Rollos,Rollos Tela,2024-02-16 13:12:32,null
8302,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:12:27,null
8301,Imprimir sticker,COMA,2024-02-16 13:12:22,null
8300,Producción Diaria,REPORTES,2024-02-16 13:12:17,null
8299,Consulta ventana,LOGISTICA,2024-02-16 13:12:11,null
8298,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:12:08,null
8297,Movimiento por OP,REPORTES,2024-02-16 13:12:08,null
8296,Programa Corte,PRODUCCIÓN,2024-02-16 13:12:07,null
8295,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:12:04,null
8294,Consulta ventana,LOGISTICA,2024-02-16 13:11:49,null
8293,Dividir Sticker,COMA,2024-02-16 13:11:48,null
